image|caption_number|caption
1410193619_13fff6c875.jpg|1|Egy kisgyerek felmászik egy piros kanapé karjára.
1410193619_13fff6c875.jpg|2| Baba bent , felmászik a vörös kanapé karjára , lámpa után nyúl .
1410193619_13fff6c875.jpg|3|Kislány kékeszöld ruhában a szék karján állólámpáért nyúlva.
1410193619_13fff6c875.jpg|4|Nő ül egy piros kanapén a házban.
141139674_246c0f90a1.jpg|0|Egy fiú megüt egy baseballt az ütővel.
141139674_246c0f90a1.jpg|1|Egy fiú baseballütőt lendít, mögötte egy elkapó áll.
141139674_246c0f90a1.jpg|2|Egy gyerek megüt egy baseballt játék közben.
141139674_246c0f90a1.jpg|3|Egy kékeszöld egyenruhás kisfiú baseballütővel lengeti .
141139674_246c0f90a1.jpg|4|A kékinges fiú baseballütőt lendít a labda felé, miközben a piros sisakos fiú arra vár, hogy elkapja.
141140165_9002a04f19.jpg|0|Egy kisfiú egy másik kisfiú arcára mutat egy baseball meccsen.
141140165_9002a04f19.jpg|1|egy kis ligajátékos egy másik játékosra mutat .
141140165_9002a04f19.jpg|2|Egy fiatal baseballjátékos ujjával a másik csapat egyik játékosa arcába mutat.
141140165_9002a04f19.jpg|3|Két fiú a baseballcsapatok ellentétes oldalán vitatkoznak egymással egy bázison.
141140165_9002a04f19.jpg|4|Két kis ligajátékos van egy bázis mellett a pályán.
1412832223_99e8b4701a.jpg|0|Egy gyerek ugrik a homokdűnén.
1412832223_99e8b4701a.jpg|1|Egy lány egy homokos területen.
1412832223_99e8b4701a.jpg|2|Egy lány ugrál a homokban.
1412832223_99e8b4701a.jpg|3|Egy lány ugrál a homokban.
1412832223_99e8b4701a.jpg|4|A rózsaszín és fehér inget és rövidnadrágot viselő lány ugrál a homokban.
1413956047_c826f90c8b.jpg|0|Ez a három fiatalember egy hegytetőn áll.
1413956047_c826f90c8b.jpg|1|Hárman állnak a hegyen.
1413956047_c826f90c8b.jpg|2|Három férfi áll egy hegy tetején.
1413956047_c826f90c8b.jpg|3|Három férfi pózol festői hegyekkel a háttérben
1413956047_c826f90c8b.jpg|4|Három férfi áll egy hegycsúcs előtt.
1414779054_31946f9dfc.jpg|0|Egy fiú leugrott egy cementtömbről .
1414779054_31946f9dfc.jpg|1|Egy fiú kinyújtott karokkal játszik a járdán egy macskaköves utca mellett.
1414779054_31946f9dfc.jpg|2|Egy kék pólót viselő fiú felugrik a levegőbe egy város utcáján.
1414779054_31946f9dfc.jpg|3|Egy fiú kitárt karral balra .
1414779054_31946f9dfc.jpg|4|Egy kéket viselő fiatal fiú leugrik a cementjárdáról.
1414820925_3504c394e1.jpg|0|Egy férfi piros rövidnadrágban ugrik be a röplabdaháló hátuljába.
1414820925_3504c394e1.jpg|1|Egy piros rövidnadrágos férfi egy röplabdaháló mögé ugrik.
1414820925_3504c394e1.jpg|2|Egy férfi piros fürdőnadrágban röplabdázik.
1414820925_3504c394e1.jpg|3|Sportos férfi tüskés röplabda.
1414820925_3504c394e1.jpg|4|Piros rövidnadrágos srác felugrik a röplabdaháló előtt
1415591512_a84644750c.jpg|0|Egy csizmás lány tevékenykedik a fűben.
1415591512_a84644750c.jpg|1|Egy lány játszik a sárban egy autó közelében.
1415591512_a84644750c.jpg|2|Egy fiatal lány egy csizmát viselő ezüstszínű autó előtt érdekes mozdulatokat mutat be.
1415591512_a84644750c.jpg|3|Kislány gyorsan mozog a füvön az ezüst autó mellett.
1415591512_a84644750c.jpg|4|A kislány az ezüst színű autó előtt pörögve röpíti a haját.
1417031097_ab656bc4bd.jpg|0|Egy személy nevet egy hullámvasúton .
1417031097_ab656bc4bd.jpg|1|Fénykép egy vidámparki körútról egy borús napon.
1417031097_ab656bc4bd.jpg|2|Az emberek olyan útban vannak, amely nagy magasságból leejti.
1417031097_ab656bc4bd.jpg|3|Emberek egy vidámparki körúton.
1417031097_ab656bc4bd.jpg|4|Emberek lovagolni egy vásáron.
1417295167_5299df6db8.jpg|0|Egy férfi egy italt tart az egyik kezében, és a mobiltelefonjára néz.
1417295167_5299df6db8.jpg|1|Egy férfi figyelmesen bámulja a mobiltelefonját, miközben egy zöld színű italt hord.
1417295167_5299df6db8.jpg|2|Egy szemüveges férfi a mobiltelefonján olvas, a másik kezében pedig egy italt tart.
1417295167_5299df6db8.jpg|3|A férfi egy italt tart a kezében, és a mobiltelefonját használja.
1417295167_5299df6db8.jpg|4|A fiatal férfi egy italt tart a kezében, és a mobiltelefonját nézi.
141755290_4b954529f3.jpg|0|Egy csupa rózsaszín és piros ruhát viselő eladó készül a viseletére, miközben alig várja.
141755290_4b954529f3.jpg|1|Egy piros tréningruhás nő citromot facsar a présben.
141755290_4b954529f3.jpg|2|Egy virágos nyakláncot viselő nő italt készít és mosolyog.
141755290_4b954529f3.jpg|3|A hölgy frissen facsart limonádét árul .
141755290_4b954529f3.jpg|4|A nő levet facsar, hogy italokat készítsen.
141755292_7a0b3364cf.jpg|0|Egy férfi és egy nő egy kiszolgált vacsorán vesz ételt.
141755292_7a0b3364cf.jpg|1|Egy ázsiai házaspár mártogatja a tányérjait egy büfében.
141755292_7a0b3364cf.jpg|2|Egy fiatal férfi és egy fiatal nő szolgál fel ételt
141755292_7a0b3364cf.jpg|3|Lány és fiú ételt szolgál fel a tányéron
141755292_7a0b3364cf.jpg|4|Két fiatal szolgál fel ételt.
1417637704_572b4d6557.jpg|0|Két gyerek kukucskál ki.
1417637704_572b4d6557.jpg|1|Két barna hajú gyerek egy autó csomagtartójában.
1417637704_572b4d6557.jpg|2|Két kisgyerek pattan ki a fejét egy autó csomagtartójából hideg időben.
1417637704_572b4d6557.jpg|3|Két kisgyerek ül egy autó csomagtartójában.
1417637704_572b4d6557.jpg|4|két kisgyerek ül egy autó csomagtartójában
1417882092_c94c251eb3.jpg|0|Két srác áll egymás mellett.
1417882092_c94c251eb3.jpg|1|Két férfi néző
1417882092_c94c251eb3.jpg|2|Két férfi néz valamit.
1417882092_c94c251eb3.jpg|3|két feketét viselő férfi egy városban
1417882092_c94c251eb3.jpg|4|Két feketébe öltözött fiatalember áll egymás mellett és néz valamit.
1417941060_2a0f7908bc.jpg|0|Egy baba játszik egy fiatal fiú arcával.
1417941060_2a0f7908bc.jpg|1|Egy baba megérinti a férfi arcát, miközben fekszik.
1417941060_2a0f7908bc.jpg|2|Egy betegnek tűnő fiút megérint egy kisgyermek.
1417941060_2a0f7908bc.jpg|3|Egy kisbaba tartja bátyja fejét
1417941060_2a0f7908bc.jpg|4|Egy kiságyon ülő csecsemő átnyúlt, hogy megérintse egy idősebb fiú arcát.
1418019748_51c7d59c11.jpg|0|Egy fehér ingbe, kék baseballsapkába öltözött férfi kesztyűt viselt, kezében egy piros-fehér kockás élelmiszercsomagolás.
1418019748_51c7d59c11.jpg|1|Egy fehér inges és kék sapkás férfi beszél.
1418019748_51c7d59c11.jpg|2|Egy fehér inget és kesztyűt viselő férfi egy kockás dobozt tart a kezében.
1418019748_51c7d59c11.jpg|3|Egy idősebb férfi baseballsapkában
1418019748_51c7d59c11.jpg|4|Férfi fehér ingben és fekete sapkában kinyújtja az ételtálcát.
1418266617_b32143275b.jpg|0|Egy fekete-fehér kutya átugrik egy rúdon, miközben vizet fröcsköl.
1418266617_b32143275b.jpg|1|Egy vizes kutya ugrik át egy akadályon.
1418266617_b32143275b.jpg|2|egy vizes kutya átugrik a rúdon.
1418266617_b32143275b.jpg|3|A vizes spániel ugrást tesz.
1418266617_b32143275b.jpg|4|Egy nedves, fehér kutya átugrik az akadályokon.
1418503947_953d373632.jpg|0|Egy narancssárga sapkás férfi cigarettát húz ki a dobozból.
1418503947_953d373632.jpg|1|Egy férfi a csomagjába nyúl egy cigarettáért.
1418503947_953d373632.jpg|2|Egy férfi cigarettát vesz elő.
1418503947_953d373632.jpg|3|Egy narancssárga sapkás és barna zakós férfinak cigaretta van a szájában.
1418503947_953d373632.jpg|4|Egy barna sapkás férfi cigarettára gyújt.
1419286010_b59af3962a.jpg|0|Egy halász tekergeti a botját, míg egy másik egy csónakban lazít a vízen.
1419286010_b59af3962a.jpg|1|Egy szürke sapkás férfi horgász .
1419286010_b59af3962a.jpg|2|Egy férfi ül egy csónakban, és egy horgászbotot tart, míg egy másik lefekszik.
1419286010_b59af3962a.jpg|3|egy szürke kalapot viselő férfi horgászcsónakból horgászik.
1419286010_b59af3962a.jpg|4|Két férfi horgász csónakban.
1419385780_1383ec7ba9.jpg|0|egy kéket viselő férfinak mohawkja van
1419385780_1383ec7ba9.jpg|1|Egy barna mohawk és fehér inges férfi becsomagolja a karját.
1419385780_1383ec7ba9.jpg|2|Egy zselés hajú férfi mohawk stílusban ül az árnyékban.
1419385780_1383ec7ba9.jpg|3|A férfinak nagy Mohawkja van, és kint ül.
1419385780_1383ec7ba9.jpg|4|A férfi sárga szalagot köt a csuklójára.
1420060020_7a6984e2ea.jpg|0|Egy fiú nindzsa öltönyt visel és pózt ölt.
1420060020_7a6984e2ea.jpg|1|Egy gyerek egy fekete overál karate jelmezben, piros elől és sárga madárral támad.
1420060020_7a6984e2ea.jpg|2|Egy álarcos személy harci állásban .
1420060020_7a6984e2ea.jpg|3|Egy jelmezes személy harcművészetet csinál.
1420060020_7a6984e2ea.jpg|4|A személy fekete-piros ruhát visel, és harcot gyakorol.
1420060118_aed262d606.jpg|0|Egy nindzsának öltözött gyermek ugrál a levegőben egy nagy fa alatt.
1420060118_aed262d606.jpg|1|Egy nindzsaruhás gyerek ugráló rúgást végez.
1420060118_aed262d606.jpg|2|Egy harcművészeti egyenruhát viselő férfi ugrál a levegőben.
1420060118_aed262d606.jpg|3|Egy fekete-piros ruhás és fekete kapucnis személy a levegőben van.
1420060118_aed262d606.jpg|4|egy fiatal ninja a levegőbe ugrik .
1423126855_6cd2a3956c.jpg|0|Egy túrázó pózol egy zöld mezőben juhokkal.
1423126855_6cd2a3956c.jpg|1|Egy férfi egy hátizsákot cipel a hátán sétál egy nagy füves mezőn.
1423126855_6cd2a3956c.jpg|2|Egy férfi a mezőn hátizsákot visel, mögötte birkák és hegyek vannak.
1423126855_6cd2a3956c.jpg|3|Egy túrahátizsákot viselő férfi egy faoszlopra támaszkodik
1423126855_6cd2a3956c.jpg|4|Egy fekete inget viselő férfi áll egy rúd mellett egy füves területen.
1423997242_ea2189ec5e.jpg|0|Egy természetjáró egy mezőn pihen .
1423997242_ea2189ec5e.jpg|1|Egy férfi egy békés, magányos pillanatot élvez kempingezés közben.
1423997242_ea2189ec5e.jpg|2|egy férfi lazít a hátizsákjával .
1423997242_ea2189ec5e.jpg|3|Egy férfi ül egy mezőn egy hátizsák közelében.
1423997242_ea2189ec5e.jpg|4|Egy hátizsákos férfi pihen a magas fűben.
1424237335_b3be9920ba.jpg|0|Két gyerek lóg egy fémrúdról közel a földhöz.
1424237335_b3be9920ba.jpg|1|Két kislány lóg a karjánál fogva egy fémrúdon.
1424237335_b3be9920ba.jpg|2|Két kislány lóg egy bárban egy fakerítés előtt.
1424237335_b3be9920ba.jpg|3|Két kislány , rózsaszínben lógnak egy csövön .
1424237335_b3be9920ba.jpg|4|Két mosolygós szőke kislány rózsaszín nadrágban lendül egy fémrúdból.
1424775129_ffea9c13ab.jpg|0|Egy kisfiú sétál a vasúti síneken.
1424775129_ffea9c13ab.jpg|1|Egy kisfiú sétál a vasúti síneken az erdőben.
1424775129_ffea9c13ab.jpg|2|kisfiú séta bottal a pályákon
1424775129_ffea9c13ab.jpg|3|A kisfiú a botjával sétál a vasúti síneken.
1424775129_ffea9c13ab.jpg|4|Van egy kisfiú piros kabátban sétál lefelé a vasúti síneken és egy botot tart a kezében.
1425013325_bff69bc9da.jpg|0|Két nagy németjuhász kutya játszik a vízben.
1425013325_bff69bc9da.jpg|1|Két fekete kutya pancsol a parton.
1425013325_bff69bc9da.jpg|2|Két kutya játszik egymással egy tengerparton az óceán mellett.
1425013325_bff69bc9da.jpg|3|Két kutya játszik a vízben a tengerparton
1425013325_bff69bc9da.jpg|4|Két kutya játszik együtt csobbanva a tóban
1425069308_488e5fcf9d.jpg|0|Egy kutya két lábon, szája egy kék labda felé tátva a levegőben.
1425069308_488e5fcf9d.jpg|1|Egy fehér kutya elkap egy kék labdát
1425069308_488e5fcf9d.jpg|2|Egy fehér kutya ugrik, hogy elkapjon egy kék labdát a nappaliban.
1425069308_488e5fcf9d.jpg|3|A kutya a levegőben ugrik, hogy elkapjon egy labdát.
1425069308_488e5fcf9d.jpg|4|Két kutya egy családi szobában játszik, az egyik labdát fog a szájába.
1425069590_570cc7c2d8.jpg|0|Egy lány elkezd felmászni egy piros játszótéri felszerelésre.
1425069590_570cc7c2d8.jpg|1|Egy kislány mászik a játszótéren.
1425069590_570cc7c2d8.jpg|2|egy sárgába öltözött kislány két piros fogantyút tart.
1425069590_570cc7c2d8.jpg|3|Egy sárgába öltözött, papucsot viselő kislány piros játszótéri felszerelésre mászik.
1425069590_570cc7c2d8.jpg|4|Egy fiatal lány a piros szabadidős felszerelések felé veszi az utat.
1425485485_d7c97a5470.jpg|0|Egy lány megérinti a fiú arcát; mindketten mosolyognak.
1425485485_d7c97a5470.jpg|1|Egy lány csukott szemmel megérinti egy fiú arcát.
1425485485_d7c97a5470.jpg|2|Kislány nevet, és megérinti egy fiú arcát, ahogy egymás felé hajolnak.
1425485485_d7c97a5470.jpg|3|– Két gyerek, egy fiú és egy lány.
1425485485_d7c97a5470.jpg|4|Két gyerek egymással szemben és nevet.
1425919702_ddb761aeec.jpg|0|Emberek tömege ül egy sportpálya lelátójában.
1425919702_ddb761aeec.jpg|1|egy csoport ember ül egy sporteseményen.
1425919702_ddb761aeec.jpg|2|Egy csoport ember ül és néz egy eseményt egy Tim Hortons felirat mögött.
1425919702_ddb761aeec.jpg|3|Az emberek türelmesen várják az üléseken a műsor kezdetét.
1425919702_ddb761aeec.jpg|4|Két kalapot viselő férfi látható a tömeg előtt.
1426014905_da60d72957.jpg|0|Egy öltönyös férfi egy nagyon magas kilátást nyújtó erkély korlátja mentén.
1426014905_da60d72957.jpg|1|egy férfi egyedül áll egy fehér kerítés közelében.
1426014905_da60d72957.jpg|2|Egy férfi áll és olvas valamit egy városra néző korlát mellett.
1426014905_da60d72957.jpg|3|Egy férfi áll a móló végén, és könyvet olvas a kék égen.
1426014905_da60d72957.jpg|4|Ember áll a korlát mellett, gyönyörű felhőkkel a háttérben.
1427391496_ea512cbe7f.jpg|0|Egy fekete inges gyermek egy fából készült dokkon áll egy piknikasztal közelében.
1427391496_ea512cbe7f.jpg|1|Egy kisfiú mosolyog a kamerának a játszótéren
1427391496_ea512cbe7f.jpg|2|Egy fiatal fiú egy kék fogantyút tart egy mólón.
1427391496_ea512cbe7f.jpg|3|Egy kisgyerek áll egy fa dokkon a víz mellett.
1427391496_ea512cbe7f.jpg|4|Fiú zöld pulóverben, fehér csíkos ujjú fa deszkás padlón, háttérben víztömeggel.
142802798_962a4ec5ce.jpg|0|Egy fiú zöld ingben gördeszkán egy kőfalon graffitivel
142802798_962a4ec5ce.jpg|1|egy zöld pólós férfi gördeszkázik egy graffitivel borított falon egy kék ajtó előtt.
142802798_962a4ec5ce.jpg|2|Egy gördeszkás trükköt csinál a kőfalon.
142802798_962a4ec5ce.jpg|3|Egy korcsolyázó lovagol a deszkáján egy rámpán.
142802798_962a4ec5ce.jpg|4|A fiúk gördeszkájával felmennek a falra.
1428578577_82864facae.jpg|0|Két sötét ruhát viselő túrázó pihen egy hóval borított csúcson.
1428578577_82864facae.jpg|1|Két ember pózol egy képhez egy havas, sziklás tájon.
1428578577_82864facae.jpg|2|Két ember áll egy hóval borított szikla szélén.
1428578577_82864facae.jpg|3|Két ember áll egy szikla tetején a hó és a felhő közepén.
1428578577_82864facae.jpg|4|Két ember áll egy nemrégiben behavazott szikla szélén.
1428641354_f7453afbea.jpg|0|Egy nő és egy fiú hamburgert készít a konyhában.
1428641354_f7453afbea.jpg|1|Egy fehér inges nő nagy hamburgert készít.
1428641354_f7453afbea.jpg|2|Egy nő egy üveg mustárt tart a kezében, egy fiú pedig egy tálcányi hamburgert néz.
1428641354_f7453afbea.jpg|3|A nőnek kék inge van, oldalán egy gyerek, és hamburgert készít.
1428641354_f7453afbea.jpg|4|Nő és fiatal fiú egy konyhában állnak, előttük hamburgerek.
1428681303_04213524e3.jpg|0|Gyermekek hegymászó szobor.
1428681303_04213524e3.jpg|1|Kisgyerekek szoborra másznak egy parkban.
1428681303_04213524e3.jpg|2|Két gyerek mászik a művészet tetején.
1428681303_04213524e3.jpg|3|Két gyerek játszik egy szoboron
1428681303_04213524e3.jpg|4|Két kisgyerek mászik fel egy nagy szoborhoz a szabadban.
1429546659_44cb09cbe2.jpg|0|Egy fehér kutya és egy fekete kutya a mezőn.
1429546659_44cb09cbe2.jpg|1|Egy fehér kutya ággal a szájában és egy fekete kutya.
1429546659_44cb09cbe2.jpg|2|Egy fehér kutya bottal a szájában egy fekete kutya mellett áll .
1429546659_44cb09cbe2.jpg|3|Két kutya áll egymás mellett, és a fehér kutyának bot van a szájában.
1429546659_44cb09cbe2.jpg|4|Két kutya áll a barna fűben.
1429723917_6af585e4c0.jpg|0|egy kopasz, tetovált fejű férfi áll egy barna pólós férfi mellett egy átlátszó napellenző előtt.
1429723917_6af585e4c0.jpg|1|Egy kopasz férfi tetoválásokkal a fején áll egy barna színű férfival, háttal a kamerának.
1429723917_6af585e4c0.jpg|2|Két férfi áll: az egyik testalkatú, a másik kalapot visel.
1429723917_6af585e4c0.jpg|3|Két férfi, egyikük kopasz, a fürdőszobában.
1429723917_6af585e4c0.jpg|4|Két férfi sétál az utcán, egy fekete ingben és arctetoválással.
1429814475_0b592b9995.jpg|0|Egy hölgy ül, és valaki fekete rövidnadrágban és cipőben
1429814475_0b592b9995.jpg|1|Egy rolleres hölgy ül a járda szélén.
1429814475_0b592b9995.jpg|2|Egy nő ül a járdaszegélyen egy robogó mellett, és egy férfival beszélget.
1429814475_0b592b9995.jpg|3|A hölgy a járdaszegélyen pihent, miután meglovagolt a borotváján.
1429814475_0b592b9995.jpg|4|A nő egy rövid betonfalon ül egy robogó mellett.
1430154945_71bbaa094a.jpg|0|Egy anya úgy segít kisfiának megenni, hogy kézzel eteti.
1430154945_71bbaa094a.jpg|1|Egy anya megpróbálja rávenni a fiát, hogy egyen egy étteremben.
1430154945_71bbaa094a.jpg|2|Egy étteremben egy asztalnál egy lány megpróbál enni egy kisfiút.
1430154945_71bbaa094a.jpg|3|Egy sárgát viselő fiatal hölgy egy kisgyereket etet az asztalnál.
1430154945_71bbaa094a.jpg|4|Nő ül az asztalnál etető gyermek, aki ül az ölében
1432179046_8e3d75cf81.jpg|0|Egy férfi a közelben egy ezüst színű szedánra mutat a közelében.
1432179046_8e3d75cf81.jpg|1|Egy férfi teniszez magával egy nagy falhoz egy parkolóban.
1432179046_8e3d75cf81.jpg|2|Egy férfi egy autó felé sétál egy parkolóban.
1432179046_8e3d75cf81.jpg|3|Az ember kint áll a falnak teniszütővel sötétben.
1432179046_8e3d75cf81.jpg|4|A férfi az épület ellen teniszezik.
1432342377_3e41603f26.jpg|0|Egy férfi és egy nő áll a járdaszegélyen.
1432342377_3e41603f26.jpg|1|Egy kék inget és magassarkút viselő nő áll a járdán egy férfi mellett.
1432342377_3e41603f26.jpg|2|Két ember áll egy járda mellett egy bolt előtt.
1432342377_3e41603f26.jpg|3|Két ember áll egy városi utca szélén.
1432342377_3e41603f26.jpg|4|két ember várja, hogy átkeljenek az utcán.
