image,caption_number,caption,id
2085403342_a17b0654fe.jpg,0,Egy élénkpiros kabátos gyerek átszalad egy halom szénán.,952
2085403342_a17b0654fe.jpg,1,Egy kislány piros pulóverben és kék szoknyában van a szénában.,952
2085403342_a17b0654fe.jpg,2,Egy kisgyerek táncol a szalmafelületen.,952
2085403342_a17b0654fe.jpg,3,A fiú szénán keresztül fut egy tökfoltnál.,952
2085403342_a17b0654fe.jpg,4,A gyerek szalmán keresztül sétál.,952
2085557551_7a88d01d4e.jpg,0,"Egy fiú, aki a kezében tartja a konyhai eszközöket, és fenyegetően arcot vág",953
2085557551_7a88d01d4e.jpg,1,"Egy fiú vad arcot húz, miközben főzőeszközöket integet a kezében.",953
2085557551_7a88d01d4e.jpg,2,"egy lány barna ingben, egyik kezében villát és kést, a másikban edényt tart",953
2085557551_7a88d01d4e.jpg,3,A főzési eszközökkel rendelkező személy fenyegetően pózol egy sötét környezetben.,953
2085557551_7a88d01d4e.jpg,4,Egy nő késsel és villával grimaszol .,953
2085726719_a57a75dbe5.jpg,0,Két lány télikabátban pózol egy képhez.,954
2085726719_a57a75dbe5.jpg,1,Két lány italokat tart és néz valamit a mobiltelefonján.,954
2085726719_a57a75dbe5.jpg,2,Két tinédzser lány egy kis elektronikus eszközt néz télikabátot viselve.,954
2085726719_a57a75dbe5.jpg,3,Két hideg időjáráshoz öltözött nő kabátban és kesztyűben néz valamit a mobiltelefon képernyőjén.,954
2085726719_a57a75dbe5.jpg,4,"Két fiatal lány összebújik, hogy megnézzen egy mobiltelefont.",954
2086513494_dbbcb583e7.jpg,0,Egy fehér kabátos lány fényképez.,955
2086513494_dbbcb583e7.jpg,1,Egy lány fehér pufi kabátban fényképez .,955
2086513494_dbbcb583e7.jpg,2,egy csoport ember a kamerájába néz,955
2086513494_dbbcb583e7.jpg,3,Ázsiai nő fehér kabátban fényképez.,955
2086513494_dbbcb583e7.jpg,4,A fehér köpenyes nő fényképezőgépet tart a kezében.,955
2086532897_b8714f2237.jpg,0,Egy kajakos leesik egy vízesésről,956
2086532897_b8714f2237.jpg,1,Egy férfi kajakozik le a vízesésen .,956
2086532897_b8714f2237.jpg,2,Egy férfi kajakon jön le egy dühöngő vízesésről,956
2086532897_b8714f2237.jpg,3,"Egy személy egy kis csónakon van, és nagyon erős vízáramlatokba megy le.",956
2086532897_b8714f2237.jpg,4,A vadvízi evezés egy durva helyen megy keresztül.,956
2086534745_1e4ab80078.jpg,0,Egy férfi egy sárga csónakban evez a zord vizeken.,957
2086534745_1e4ab80078.jpg,1,Szarufa sárga tutajban egy párás fehér folyóban.,957
2086534745_1e4ab80078.jpg,2,Egy sárga kajak gyorsan leereszkedik a fehér vízesésben.,957
2086534745_1e4ab80078.jpg,3,Kajakos lovaglás egyenetlen áramlat alatt .,957
2086534745_1e4ab80078.jpg,4,A sárga kajak a zuhatag közepén van.,957
2086678529_b3301c2d71.jpg,0,Egy lila ruhás lány mosolyogva felmászik egy beltéri sziklafalra.,958
2086678529_b3301c2d71.jpg,1,Egy lány ruhában van.,958
2086678529_b3301c2d71.jpg,2,Egy lila ruhát viselő kislány lenéz a kamerába.,958
2086678529_b3301c2d71.jpg,3,"Egy fiatal lány felmászik egy sziklafalra, lila ruhában.",958
2086678529_b3301c2d71.jpg,4,Egy fiatal lány lila ruhát visel.,958
2087317114_cf06df5aa5.jpg,0,Egy Mani kajakozik valami nyugodtabb zuhatagon.,959
2087317114_cf06df5aa5.jpg,1,Egy férfi egy kis kajakban lebeg a folyón.,959
2087317114_cf06df5aa5.jpg,2,Egy sárga kabátos férfi zöld kajakban lebeg a folyón.,959
2087317114_cf06df5aa5.jpg,3,Egy férfi mosolyog kék és zöld kajakjában.,959
2087317114_cf06df5aa5.jpg,4,Egy sisakot viselő férfi egy Pyranha kajakban lebeg néhány folyó zuhatagában.,959
2087640654_1a84577a44.jpg,0,Egy szőke kutya mély lyukat ás a földbe és a farka a levegőben van.,960
2087640654_1a84577a44.jpg,1,Egy kutya félúton egy lyukban a földben .,960
2087640654_1a84577a44.jpg,2,"Egy kutya nagy lyukat ás az udvaron, hogy találjon valamit.",960
2087640654_1a84577a44.jpg,3,Egy kutya a földben kotorászik és testének fele a föld alatt van.,960
2087640654_1a84577a44.jpg,4,"Egy olyan állat hátsó vége, amelynek eleje a föld alatt van.",960
2088120475_d6318364f5.jpg,0,Egy hóembernek öltözött személy sétál át az emberek tömegén.,961
2088120475_d6318364f5.jpg,1,"Öt hideg ember a hóviharban, az egyik hóemberfejet visel",961
2088120475_d6318364f5.jpg,2,Az emberek pózolnak egy képhez a hóban,961
2088120475_d6318364f5.jpg,3,Három fiatal pózol egy piros nyakkendős hóember mellett.,961
2088120475_d6318364f5.jpg,4,Két pár pózol egy hóemberrel.,961
2088460083_42ee8a595a.jpg,0,Egy elromlott hummert vontatnak egy teherautó-ágyon.,962
2088460083_42ee8a595a.jpg,1,Egy sérült járművet egy javító teherautó szállít az éjszakai helyszínen.,962
2088460083_42ee8a595a.jpg,2,Egy síkágyas teherautó egy parkolóban katonai járművel az ágyán.,962
2088460083_42ee8a595a.jpg,3,"Egy régi, összevert dzsipet elvontatnak.",962
2088460083_42ee8a595a.jpg,4,A piszkos SUV egy vontatókocsi ágyán ül éjszaka.,962
2088532947_c628e44c4a.jpg,0,"A fehér inges lányon karkötő van, és átkarolja a barackszínű inges lányt.",963
2088532947_c628e44c4a.jpg,1,A két lány együtt feküdt a fűben.,963
2088532947_c628e44c4a.jpg,2,Két kislány mosolyogva fekszik a fűben.,963
2088532947_c628e44c4a.jpg,3,két fiatal lány fogja egymást a füves földön,963
2088532947_c628e44c4a.jpg,4,két fiatal lány öleli egymást a fűben.,963
2088910854_c6f8d4f5f9.jpg,0,"Egy nagydarab férfi fejpántot visel , amelyhez fagyöngy van erősítve .",964
2088910854_c6f8d4f5f9.jpg,1,Egy pulóveres és sapkás férfi virágot visel a fején.,964
2088910854_c6f8d4f5f9.jpg,2,"Fekete kötött sapkát viselő férfi piros-fehér csíkos fejpánttal, tetején virággal.",964
2088910854_c6f8d4f5f9.jpg,3,Egy fekete sísapkás és piros-fehér fejpántos férfi néz a távolba.,964
2088910854_c6f8d4f5f9.jpg,4,Férfi fekete kalapot visel karácsonyi témával.,964
2089122314_40d5739aef.jpg,0,Egy kutya szaladgál újsággal a szájában.,965
2089122314_40d5739aef.jpg,1,"Egy kutya szaladgál az utcán, cipel egy újságot.",965
2089122314_40d5739aef.jpg,2,Egy kutya újsággal a szájában rohan le a kövezett ösvényen.,965
2089122314_40d5739aef.jpg,3,"Egy bolyhos, háromszínű kutya szaladgál az úton, papírral a szájában.",965
2089122314_40d5739aef.jpg,4,Egy ausztrál juhászkutya újságot cipel a szájában.,965
2089350172_dc2cf9fcf6.jpg,0,"három fekete kutya úszik valami zavaros barna vízben, az egyiknek sárga tárgy van a szájában.",966
2089350172_dc2cf9fcf6.jpg,1,három fekete kutya úszik a piszkos vízben,966
2089350172_dc2cf9fcf6.jpg,2,"Három sötét kutya úszik, és az egyiknek labda van.",966
2089350172_dc2cf9fcf6.jpg,3,Három kutya nyakig a vízben van.,966
2089350172_dc2cf9fcf6.jpg,4,Három kutya úszik a vízben.,966
2089426086_7acc98a3a8.jpg,0,Egy lány kapucnis kabátban tortát ajándékoz gyertyákkal.,967
2089426086_7acc98a3a8.jpg,1,Egy lány kapucnis kabátban születésnapi tortát tart sok gyertyával.,967
2089426086_7acc98a3a8.jpg,2,Egy lány télikabátban születésnapi tortával.,967
2089426086_7acc98a3a8.jpg,3,Egy lány születésnapi tortát tart.,967
2089426086_7acc98a3a8.jpg,4,"Egy fiatal lány, aki egy tortát tart gyertyákkal, nehéz kabátba öltözve.",967
2089442007_6fc798548c.jpg,0,Egy barna kutya sétál a vízben.,968
2089442007_6fc798548c.jpg,1,"Egy barna kutya óvatos léptekkel halad a nyugodt, homokos fenékű vizekben.",968
2089442007_6fc798548c.jpg,2,Egy barna kutya gázol a vízben.,968
2089442007_6fc798548c.jpg,3,Egy vörös szőrű kutya áll a vízben.,968
2089442007_6fc798548c.jpg,4,"Egy nagy, aranyszínű kutya sétál a vízben.",968
2089539651_9e518ec7de.jpg,0,"Egy túrázó két túrabottal áll a domboldalon, kilátással az alatta lévő városra.",969
2089539651_9e518ec7de.jpg,1,"A túrázó két bottal állva egy ösvényen, amely magasan van egy dombon.",969
2089539651_9e518ec7de.jpg,2,Egy túrázó férfi egy városra néző sziklán áll.,969
2089539651_9e518ec7de.jpg,3,Egy férfi túrázik egy földúton magasan egy város felett.,969
2089539651_9e518ec7de.jpg,4,"Egy oszlopot tartó személy egy sziklapárkányon áll, mindkét oldalán bokrokkal, kilátással a hegyekre.",969
2089542487_b4c1ee7025.jpg,0,Egy túrázó készen áll egy zord kültéri ösvényre.,970
2089542487_b4c1ee7025.jpg,1,"egy magányos túrázó egy földes túraúton kalappal és napszemüveggel, háttérben fákkal",970
2089542487_b4c1ee7025.jpg,2,Egy rövidnadrágos férfi kirándul egy száraz vidéken.,970
2089542487_b4c1ee7025.jpg,3,Egy férfi megáll egy képre a tájjal a túrája során.,970
2089542487_b4c1ee7025.jpg,4,"A férfi a sivatagban pózol egy képen, zöld inget és sapkát visel, a kezében pedig egy fémdetektor.",970
2089555297_95cf001fa7.jpg,0,"Egy kalapos, hosszú ujjú és hosszú nadrágos férfi egy városra néz.",971
2089555297_95cf001fa7.jpg,1,"Egy férfi áll egy sziklán, kilátással a városra.",971
2089555297_95cf001fa7.jpg,2,"Egy hátizsákos és kalapos férfi áll egy magas sziklán, ahonnan mérföldekre lehet látni.",971
2089555297_95cf001fa7.jpg,3,"Természetjáró egy szikla tetején állt, kilátással a városra.",971
2089555297_95cf001fa7.jpg,4,A hátizsákot és kalapot viselő férfi egy városra néző párkányon áll.,971
2090327868_9f99e2740d.jpg,0,"Egy nő, egy kisfiú és egy pici baba áll egy tehénszobor előtt.",972
2090327868_9f99e2740d.jpg,1,egy nő és két kisgyerek pózol egy nagy tehénszobor előtt.,972
2090327868_9f99e2740d.jpg,2,"Egy nő csecsemőt ad egy kisgyereknek, hogy tartsa, miközben egy tehénszobor előtt állnak.",972
2090327868_9f99e2740d.jpg,3,Egy nő áll két gyerekkel egy feldíszített bikaszobor közelében.,972
2090327868_9f99e2740d.jpg,4,A nő és a gyerekek egy tehénszobor mellett állnak.,972
2090339522_d30d2436f9.jpg,0,Egy zöld kalapos férfi van valahol a magasban.,973
2090339522_d30d2436f9.jpg,1,Egy zöld kalapos férfi önarcképet készít.,973
2090339522_d30d2436f9.jpg,2,Egy kalapos férfi egy festői kilátásban.,973
2090339522_d30d2436f9.jpg,3,egy zöld vászonkalapot viselő férfi egy távoli várossal a háttérben,973
2090339522_d30d2436f9.jpg,4,Férfi zöld kalapban és napszemüvegben egy magas csúcson,973
2090386465_b6ebb7df2c.jpg,0,Egy nő és egy férfi téli felszerelésben áll.,974
2090386465_b6ebb7df2c.jpg,1,Három felnőtt visel hideg időjárási felszerelést.,974
2090386465_b6ebb7df2c.jpg,2,Két ember nehéz ruhát visel.,974
2090386465_b6ebb7df2c.jpg,3,Két ember téli ruhában.,974
2090386465_b6ebb7df2c.jpg,4,két nő összebújva egy havas napon,974
2090387793_274ab4cf7d.jpg,0,Egy feketét viselő fiú ökölbe tett kézzel sétál az utcán.,975
2090387793_274ab4cf7d.jpg,1,Egy feketébe öltözött tinédzser fiú áll a havas utcán.,975
2090387793_274ab4cf7d.jpg,2,Egy teljesen feketét viselő tizenéves fiú olcsó ékszerekkel próbál keménynek tűnni.,975
2090387793_274ab4cf7d.jpg,3,Egy fekete kalapot és kabátot viselő fiatalember sétál kint.,975
2090387793_274ab4cf7d.jpg,4,Punk rock tinédzser aljas arckifejezéssel sétál .,975
2090545563_a4e66ec76b.jpg,0,a gördeszkán arccal lefelé fekvő fiút egy másik fiú löki a földön.,976
2090545563_a4e66ec76b.jpg,1,Két lány gördeszkán játszik az udvaron.,976
2090545563_a4e66ec76b.jpg,2,Két ember játszik egy hosszú gördeszkán.,976
2090545563_a4e66ec76b.jpg,3,Két kisgyerek piros ingben játszik a gördeszkán.,976
2090545563_a4e66ec76b.jpg,4,két kisgyerek gördeszkán megy át a járdán,976
2090723611_318031cfa5.jpg,0,Kutyák sétálnak a füves területen.,977
2090723611_318031cfa5.jpg,1,Nagy bolyhos szürke kutya áll a fűben egy barna kutya előtt.,977
2090723611_318031cfa5.jpg,2,az egyik kutya fűben áll lógó nyelvvel és egy cserzett kutya a háttérben,977
2090723611_318031cfa5.jpg,3,Két különböző fajtájú kutya áll a legelőn.,977
2090723611_318031cfa5.jpg,4,Két kutya áll a fűben.,977
2090997177_76d482b158.jpg,0,Egy fekete kutya átvág a homokon.,978
2090997177_76d482b158.jpg,1,Egy kutya sétál át a sivatagon.,978
2090997177_76d482b158.jpg,2,Egy alacsony fekete kutya sétál a kopár tájon.,978
2090997177_76d482b158.jpg,3,Egy kis fekete kutya fut át ​​a homokon.,978
2090997177_76d482b158.jpg,4,Egy kis fekete kutya sétál a homokban.,978
2091171488_c8512fec76.jpg,0,Egy rózsaszín kesztyűt és barna kabátot viselő nő mosolyog a hóban.,979
2091171488_c8512fec76.jpg,1,"Egy nő áll a hóban, emberekkel a háttérben.",979
2091171488_c8512fec76.jpg,2,Egy fiatal nő tavaszi kabátban és lila kesztyűben áll a hóesésben.,979
2091171488_c8512fec76.jpg,3,"Egy fiatal nő boldognak tűnik téli ruhákban, miközben esik a hó.",979
2091171488_c8512fec76.jpg,4,Fiatal ázsiai nő rózsaszín kesztyűvel áll a hóban.,979
2092177624_13ab757e8b.jpg,0,Egy afrikai ruhás fiú átszalad egy betonfalon.,980
2092177624_13ab757e8b.jpg,1,Egy zöld inges kisfiú fut egy sziklapárkányon.,980
2092177624_13ab757e8b.jpg,2,Egy afrikai fiú nagy zöld ingben fut mezítláb a falon.,980
2092177624_13ab757e8b.jpg,3,"Egy fiatal fiú zöld ruhában fut végig egy sima, kőfalon egy erdős területen.",980
2092177624_13ab757e8b.jpg,4,Fiú zöld tunikában a sziklafalon.,980
2092419948_eea8001d0f.jpg,0,Egy hosszú hajú férfi sétál el egy csatorna mellett egy korláton tartva.,981
2092419948_eea8001d0f.jpg,1,Egy férfi sétál egy ösvényen egy vízi út mellett.,981
2092419948_eea8001d0f.jpg,2,"Egy személy kékes-zöld víz mellett sétál, miközben egy sínt tart.",981
2092419948_eea8001d0f.jpg,3,egy hosszú lófarkú személy egy alagút alatt sétál a vízi úton,981
2092419948_eea8001d0f.jpg,4,A hosszú hajú férfi a viharcsatornán sétál.,981
2092870249_90e3f1855b.jpg,0,"Egy férfi fekszik az utcán, fejével és vállával egy parkoló autó alatt, amely felemelkedett.",982
2092870249_90e3f1855b.jpg,1,Egy férfi egy autó alá néz egy nedves utcán.,982
2092870249_90e3f1855b.jpg,2,Egy férfi dolgozik egy autón.,982
2092870249_90e3f1855b.jpg,3,"Egy személy félig egy autó alatt fekszik, arccal lefelé.",982
2092870249_90e3f1855b.jpg,4,Egy személy egy autó alatt emelővel.,982
2094323311_27d58b1513.jpg,0,A kutya az ember arcára teszi a fejét.,983
2094323311_27d58b1513.jpg,1,Egy kutya összebújik egy napszemüveges férfival.,983
2094323311_27d58b1513.jpg,2,"Egy kék nyakörvű kutya egy férfit nyal, aki nagy, színezett napszemüveget visel.",983
2094323311_27d58b1513.jpg,3,Egy nagy barna kutya kék nyakörvvel egy férfi arcára támasztja az állát.,983
2094323311_27d58b1513.jpg,4,Egy narancssárga kutya egy piros napszemüveget viselő férfit nyal.,983
2094543127_46d2f1fedf.jpg,0,"Egy lány, aki egy krokodil száját zárta",984
2094543127_46d2f1fedf.jpg,1,Egy lányt egy veszélyes állat szobra fölött pózolnak.,984
2094543127_46d2f1fedf.jpg,2,Egy lány ül egy krokodilnak tűnő tárgyon.,984
2094543127_46d2f1fedf.jpg,3,Egy lány ül egy krokodil tetején,984
2094543127_46d2f1fedf.jpg,4,"Egy vörös hajú lány ül egy krokodilon, aki az állkapcsát tartja.",984
2094810449_f8df9dcdf7.jpg,0,"Egy fiú áll az óceánban, és felemeli a rövidnadrágját.",985
2094810449_f8df9dcdf7.jpg,1,Egy kék rövidnadrágos gyermek áll bokáig a vízben.,985
2094810449_f8df9dcdf7.jpg,2,"Egy kisfiú kék rövidnadrágban, szemüvegben és kabátban áll a szörfözésben.",985
2094810449_f8df9dcdf7.jpg,3,"A gyerek kék kabátot visel, és a sekély tengerparti vízben áll.",985
2094810449_f8df9dcdf7.jpg,4,A kisgyerek bokáig gázol a vízben a parton .,985
2095007523_591f255708.jpg,0,Egy baba átnéz a kiságyán.,986
2095007523_591f255708.jpg,1,"Egy kisbaba, körülvéve néhány játékkal, kinéz a járókából.",986
2095007523_591f255708.jpg,2,"Baba járókában, tágra nyílt szemekkel",986
2095007523_591f255708.jpg,3,Baba néz keresztül járóka bárok a kamera.,986
2095007523_591f255708.jpg,4,"A csecsemő hason fekszik egy kiságyban, és felnéz a kamerába.",986
2095078658_c14ba89bc2.jpg,0,Egy kutya fut a hóban az erdő előtt.,987
2095078658_c14ba89bc2.jpg,1,Nagy kutya fut a hóban,987
2095078658_c14ba89bc2.jpg,2,A kutya rohan a hóban.,987
2095078658_c14ba89bc2.jpg,3,A német juhászkutya szaladgál a hóban.,987
2095078658_c14ba89bc2.jpg,4,A németjuhász rohan a fehér hóban.,987
2095435987_1b7591d214.jpg,0,Egy kutya hanyatt fekve a homokban.,988
2095435987_1b7591d214.jpg,1,Egy fehér és barna kutya gurul a hátán a homokban.,988
2095435987_1b7591d214.jpg,2,"A kutya felborul, hogy megvakarja a hátát a homokban.",988
2095435987_1b7591d214.jpg,3,A fehér és barna kutya gurul a homokban.,988
2095435987_1b7591d214.jpg,4,"A fehér kutya a hátán fekszik a homokban, mancsával a levegőben.",988
2095444126_201ff9f222.jpg,0,Egy kutya lerázza a vizet.,989
2095444126_201ff9f222.jpg,1,Egy kutya rázza a fejét.,989
2095444126_201ff9f222.jpg,2,Egy kutya lerázza magáról a vizet,989
2095444126_201ff9f222.jpg,3,Egy kutya lerázza magáról a vizet és összerándul.,989
2095444126_201ff9f222.jpg,4,A kutya vizet ráz le a testéről.,989
2095478050_736c4d2d28.jpg,0,"Egy férfi és egy fiú zenél, miközben a kislányok nézik.",990
2095478050_736c4d2d28.jpg,1,"Egy férfi gitározik egy szájharmonikán játszó gyerekkel, miközben három fiatal lány nézi.",990
2095478050_736c4d2d28.jpg,2,Három gyerek néz egy férfit a színpadon gitározni.,990
2095478050_736c4d2d28.jpg,3,"Három kislány nézi, amint egy fiú harmonikázik, mellette egy felnőtt gitáros ül.",990
2095478050_736c4d2d28.jpg,4,Három kislány néz egy zenekart.,990
209605542_ca9cc52e7b.jpg,0,egy piros fejpántot viselő hegymászó felhúzza magát néhány szürke sziklán a zöld lombok fölött.,991
209605542_ca9cc52e7b.jpg,1,Egy sziklára mászó férfi fejpántban.,991
209605542_ca9cc52e7b.jpg,2,egy piros fejpántos férfi felmászik a zöldellő feletti sziklasziklára.,991
209605542_ca9cc52e7b.jpg,3,Ember mászik egy lapos sziklafalra.,991
209605542_ca9cc52e7b.jpg,4,Egy sziklára mászó piros fejpántos férfi,991
2096771662_984441d20d.jpg,0,"egy férfi a távcsövén keresztül néz, míg egy másik férfi italt tart.",992
2096771662_984441d20d.jpg,1,"Egy termoszos férfi áll egy férfi mellett, aki távcsövön keresztül néz.",992
2096771662_984441d20d.jpg,2,"Két férfi áll együtt, míg az egyik távcsövön keresztül néz.",992
2096771662_984441d20d.jpg,3,"Két férfi néz ki, az egyik távcsövet tart.",992
2096771662_984441d20d.jpg,4,két ember áll egymás mellett hegyekkel a távolban.,992
